Sample.Label;distance;ano;tipo_nido;Region.Label;Effort;Area
33;1;2015;mata;coloniaML;1;349898
33;2;2015;mata;coloniaML;1;349898
33;2;2015;mata;coloniaML;1;349898
33;6;2015;mata;coloniaML;1;349898
33;6;2015;mata;coloniaML;1;349898
33;6;2015;mata;coloniaML;1;349898
33;7;2015;mata;coloniaML;1;349898
33;7;2015;mata;coloniaML;1;349898
33;8;2015;mata;coloniaML;1;349898
33;8;2015;mata;coloniaML;1;349898
33;8;2015;mata;coloniaML;1;349898
33;8;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;9;2015;mata;coloniaML;1;349898
33;10;2015;mata;coloniaML;1;349898
33;10;2015;mata;coloniaML;1;349898
33;11;2015;mata;coloniaML;1;349898
33;11;2015;mata;coloniaML;1;349898
33;11;2015;mata;coloniaML;1;349898
33;11;2015;mata;coloniaML;1;349898
33;12;2015;mata;coloniaML;1;349898
33;12;2015;mata;coloniaML;1;349898
33;12;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;13;2015;mata;coloniaML;1;349898
33;14;2015;mata;coloniaML;1;349898
33;15;2015;mata;coloniaML;1;349898
33;17;2015;mata;coloniaML;1;349898
34;3;2015;cueva;coloniaML;1;349898
34;4;2015;mata;coloniaML;1;349898
34;4;2015;mata;coloniaML;1;349898
34;4;2015;cueva;coloniaML;1;349898
34;5;2015;mata;coloniaML;1;349898
34;5;2015;mata;coloniaML;1;349898
34;5;2015;cueva;coloniaML;1;349898
34;5;2015;cueva;coloniaML;1;349898
34;5;2015;cueva;coloniaML;1;349898
34;6;2015;mata;coloniaML;1;349898
34;6;2015;cueva;coloniaML;1;349898
34;7;2015;mata;coloniaML;1;349898
34;7;2015;mata;coloniaML;1;349898
34;7;2015;mata;coloniaML;1;349898
34;7;2015;mata;coloniaML;1;349898
34;7;2015;mata;coloniaML;1;349898
34;7;2015;cueva;coloniaML;1;349898
34;7;2015;cueva;coloniaML;1;349898
34;7;2015;cueva;coloniaML;1;349898
34;7;2015;cueva;coloniaML;1;349898
34;7;2015;cueva;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;mata;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;8;2015;cueva;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;mata;coloniaML;1;349898
34;9;2015;cueva;coloniaML;1;349898
34;9;2015;cueva;coloniaML;1;349898
34;9;2015;cueva;coloniaML;1;349898
34;9;2015;cueva;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;mata;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;10;2015;cueva;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;mata;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;11;2015;cueva;coloniaML;1;349898
34;12;2015;mata;coloniaML;1;349898
34;12;2015;mata;coloniaML;1;349898
34;12;2015;mata;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;12;2015;cueva;coloniaML;1;349898
34;13;2015;mata;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;13;2015;cueva;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;mata;coloniaML;1;349898
34;14;2015;cueva;coloniaML;1;349898
34;14;2015;cueva;coloniaML;1;349898
34;14;2015;cueva;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;mata;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;15;2015;cueva;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;mata;coloniaML;1;349898
34;16;2015;cueva;coloniaML;1;349898
34;16;2015;cueva;coloniaML;1;349898
34;16;2015;cueva;coloniaML;1;349898
34;16;2015;cueva;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;mata;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;17;2015;cueva;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;mata;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;18;2015;cueva;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;mata;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;19;2015;cueva;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;mata;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
34;20;2015;cueva;coloniaML;1;349898
35;1;2015;mata;coloniaML;1;349898
35;2;2015;mata;coloniaML;1;349898
35;3;2015;mata;coloniaML;1;349898
35;3;2015;mata;coloniaML;1;349898
35;3;2015;mata;coloniaML;1;349898
35;4;2015;mata;coloniaML;1;349898
35;4;2015;mata;coloniaML;1;349898
35;4;2015;mata;coloniaML;1;349898
35;5;2015;mata;coloniaML;1;349898
35;6;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;7;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;8;2015;mata;coloniaML;1;349898
35;9;2015;mata;coloniaML;1;349898
35;9;2015;mata;coloniaML;1;349898
35;9;2015;mata;coloniaML;1;349898
35;10;2015;mata;coloniaML;1;349898
35;11;2015;mata;coloniaML;1;349898
35;11;2015;mata;coloniaML;1;349898
35;11;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;12;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;13;2015;mata;coloniaML;1;349898
35;14;2015;mata;coloniaML;1;349898
35;14;2015;mata;coloniaML;1;349898
35;14;2015;mata;coloniaML;1;349898
35;14;2015;mata;coloniaML;1;349898
35;15;2015;mata;coloniaML;1;349898
35;15;2015;mata;coloniaML;1;349898
35;15;2015;mata;coloniaML;1;349898
35;15;2015;mata;coloniaML;1;349898
35;15;2015;mata;coloniaML;1;349898
35;16;2015;mata;coloniaML;1;349898
35;16;2015;mata;coloniaML;1;349898
35;16;2015;mata;coloniaML;1;349898
35;16;2015;mata;coloniaML;1;349898
35;16;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;17;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;18;2015;mata;coloniaML;1;349898
35;19;2015;mata;coloniaML;1;349898
35;19;2015;mata;coloniaML;1;349898
35;19;2015;mata;coloniaML;1;349898
35;19;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
35;20;2015;mata;coloniaML;1;349898
36;3;2015;mata;coloniaML;1;349898
36;4;2015;mata;coloniaML;1;349898
36;4;2015;mata;coloniaML;1;349898
36;5;2015;mata;coloniaML;1;349898
36;5;2015;mata;coloniaML;1;349898
36;5;2015;mata;coloniaML;1;349898
36;6;2015;mata;coloniaML;1;349898
36;6;2015;mata;coloniaML;1;349898
36;7;2015;mata;coloniaML;1;349898
36;7;2015;mata;coloniaML;1;349898
36;7;2015;mata;coloniaML;1;349898
36;10;2015;mata;coloniaML;1;349898
36;10;2015;mata;coloniaML;1;349898
36;10;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;11;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;mata;coloniaML;1;349898
36;12;2015;cueva;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;13;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;14;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;15;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;16;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;17;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;18;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;19;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
36;20;2015;mata;coloniaML;1;349898
37;4;2015;mata;coloniaML;1;349898
37;4;2015;mata;coloniaML;1;349898
37;4;2015;cueva;coloniaML;1;349898
37;6;2015;mata;coloniaML;1;349898
37;6;2015;mata;coloniaML;1;349898
37;6;2015;mata;coloniaML;1;349898
37;6;2015;cueva;coloniaML;1;349898
37;7;2015;mata;coloniaML;1;349898
37;7;2015;mata;coloniaML;1;349898
37;7;2015;mata;coloniaML;1;349898
37;7;2015;mata;coloniaML;1;349898
37;7;2015;cueva;coloniaML;1;349898
37;8;2015;mata;coloniaML;1;349898
37;8;2015;mata;coloniaML;1;349898
37;9;2015;mata;coloniaML;1;349898
37;9;2015;mata;coloniaML;1;349898
37;9;2015;mata;coloniaML;1;349898
37;9;2015;mata;coloniaML;1;349898
37;9;2015;cueva;coloniaML;1;349898
37;10;2015;mata;coloniaML;1;349898
37;10;2015;mata;coloniaML;1;349898
37;10;2015;mata;coloniaML;1;349898
37;10;2015;cueva;coloniaML;1;349898
37;10;2015;cueva;coloniaML;1;349898
37;10;2015;cueva;coloniaML;1;349898
37;11;2015;mata;coloniaML;1;349898
37;11;2015;mata;coloniaML;1;349898
37;11;2015;mata;coloniaML;1;349898
37;11;2015;mata;coloniaML;1;349898
37;11;2015;cueva;coloniaML;1;349898
37;11;2015;cueva;coloniaML;1;349898
37;11;2015;cueva;coloniaML;1;349898
37;12;2015;mata;coloniaML;1;349898
37;12;2015;mata;coloniaML;1;349898
37;12;2015;mata;coloniaML;1;349898
37;12;2015;cueva;coloniaML;1;349898
37;12;2015;cueva;coloniaML;1;349898
37;12;2015;cueva;coloniaML;1;349898
37;12;2015;cueva;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;mata;coloniaML;1;349898
37;13;2015;cueva;coloniaML;1;349898
37;13;2015;cueva;coloniaML;1;349898
37;13;2015;cueva;coloniaML;1;349898
37;13;2015;cueva;coloniaML;1;349898
37;14;2015;mata;coloniaML;1;349898
37;14;2015;mata;coloniaML;1;349898
37;14;2015;mata;coloniaML;1;349898
37;14;2015;mata;coloniaML;1;349898
37;14;2015;mata;coloniaML;1;349898
37;14;2015;cueva;coloniaML;1;349898
37;14;2015;cueva;coloniaML;1;349898
37;14;2015;cueva;coloniaML;1;349898
37;14;2015;cueva;coloniaML;1;349898
37;15;2015;mata;coloniaML;1;349898
37;15;2015;mata;coloniaML;1;349898
37;15;2015;mata;coloniaML;1;349898
37;15;2015;cueva;coloniaML;1;349898
37;16;2015;mata;coloniaML;1;349898
37;16;2015;mata;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;16;2015;cueva;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;mata;coloniaML;1;349898
37;17;2015;cueva;coloniaML;1;349898
37;17;2015;cueva;coloniaML;1;349898
37;17;2015;cueva;coloniaML;1;349898
37;17;2015;cueva;coloniaML;1;349898
